,매장,매장명,위도,경도
1209,GS,GS25목동스위트점,37.5361251512716,126.878730311055
1210,GS,GS25목동스퀘어점,37.5149990018814,126.871236888208
1211,GS,GS25목동시장점,37.5383904051949,126.867458282837
1212,GS,GS25목동아람점,37.545558853494,126.873630826806
1213,GS,GS25목동어울림점,37.5330229137282,126.86757073896
1214,GS,GS25목동역점,37.5279467362177,126.863821477728
1215,GS,GS25목동제일점,37.5223402739432,126.867563264965
1216,GS,GS25목동중앙점,37.5469393120808,126.86968745849
1217,GS,GS25목동타워점,37.5276220810903,126.870776131421
1218,GS,GS25목동파크점,37.5092165427303,126.867411031291
1219,GS,GS25목동퍼스트점,37.5412913406969,126.87850378726
1220,GS,GS25목동프라자점,37.5155233352627,126.861400362893
1221,GS,GS25목동한가람점,37.5373858477879,126.884868815732
1222,GS,GS25목동현대점,37.5248304019543,126.87002254331
1223,GS,GS25목동호반써밋점,37.5169599545899,126.853100485763
1224,GS,GS25목동홍익점,37.5323760743085,126.864542149241
1225,GS,GS25목동희망점,37.524576018542,126.873059416625
1226,GS,GS25무교YG타워점,37.5671421016237,126.980368823536
1227,GS,GS25무역센타점,37.5094488804302,127.058220443241
1228,GS,GS25무학여고점,37.5580531667136,127.033764183391
1229,GS,GS25묵동공룡점,37.6068385102119,127.078115445863
1230,GS,GS25묵동사랑점,37.6163956162916,127.079662117779
1231,GS,GS25묵동사자점,37.6149430097661,127.075180999064
1232,GS,GS25묵동신안점,37.612314353534,127.080672342292
1233,GS,GS25묵동아이파크점,37.6118748332509,127.074960793209
1234,GS,GS25묵동이편한점,37.6170897223472,127.083464315064
1235,GS,GS25묵동자이점,37.614842144969,127.077888682936
1236,GS,GS25묵동제일점,37.6053542531571,127.077243462681
1237,GS,GS25묵동중앙점,37.6079165358527,127.076338164788
1238,GS,GS25묵동하늘점,37.615762211567,127.081000457097
1239,GS,GS25묵동현대점,37.6092210031192,127.07433885262
1240,GS,GS25문래LG점,37.5174631210953,126.896493699106
1241,GS,GS25문래공원점,37.5144398830693,126.893841228093
1242,GS,GS25문래그랜드점,37.5157747190861,126.885916085298
1243,GS,GS25문래동국점,37.5206488765446,126.889905898442
1244,GS,GS25문래미원점,37.5202480740636,126.886160627767
1245,GS,GS25문래센터점,37.5120642984872,126.896894656994
1246,GS,GS25문래승호점,37.5130059086545,126.892912822975
1247,GS,GS25문래시티점,37.5147464245043,126.897536835727
1248,GS,GS25문래신안점,37.5144049166351,126.888933830726
1249,GS,GS25문래에이스점,37.5147464245043,126.897536835727
1250,GS,GS25문래역점,37.5168690843772,126.894855482888
1251,GS,GS25문래영시티점,37.5163887012653,126.899975370783
1252,GS,GS25문래트리플렉스점,37.519483432294,126.898038715373
1253,GS,GS25문래한신점,37.5217732133796,126.887774151231
1254,GS,GS25문래현대점,37.5198648934523,126.890562238704
1255,GS,GS25문정2호점,37.484336968102,127.126933979488
1256,GS,GS25문정SK1호점,37.4868456339581,127.120489970866
1257,GS,GS25문정바른점,37.4802642140717,127.126949362639
1258,GS,GS25문정비지니스A동점,37.4849480566201,127.116227694522
1259,GS,GS25문정비지니스B동점,37.4849480566201,127.116227694522
1260,GS,GS25문정비지니스C동점,37.4841717165259,127.11662550073
1261,GS,GS25문정센타점,37.4832793372576,127.124760563384
1262,GS,GS25문정시영점,37.4913057480132,127.135507353604
1263,GS,GS25문정아이파크점,37.4823177572578,127.122110013915
1264,GS,GS25문정에코점,37.4852878303815,127.115119595215
1265,GS,GS25문정제일점,37.488864604049,127.125091769882
1266,GS,GS25문정중앙점,37.485505722774,127.124594664024
1267,GS,GS25문정테라타워점,37.4846614982049,127.120933640924
1268,GS,GS25문정파트너스점,37.4833771383045,127.121346630553
1269,GS,GS25문정현대A동점,37.4847655666327,127.118441255696
1270,GS,GS25문정현대C동점,37.4853545765742,127.119226534642
1271,GS,GS25문정힐스테이트점,37.4826157890248,127.122826416048
1272,GS,GS25미근제일점,37.5643161943006,126.967590099523
1273,GS,GS25미아가온,37.6268494668684,127.014470016376
1274,GS,GS25미아길목점,37.6168978935849,127.027551039923
1275,GS,GS25미아도봉로점,37.622448046877,127.025648371484
1276,GS,GS25미아벽산점,37.6201585502158,127.01120650382
1277,GS,GS25미아보람점,37.6246854227772,127.027452756409
1278,GS,GS25미아사랑점,37.6264748096582,127.024024966257
1279,GS,GS25미아삼거리점,37.6124201222329,127.031317422769
1280,GS,GS25미아성암길점,37.6195707153083,127.025359675982
1281,GS,GS25미아솔샘길점,37.6187112183962,127.022935763402
1282,GS,GS25미아송중점,37.6163452263181,127.031176241006
1283,GS,GS25미아송천점,37.6154020115159,127.026238435973
1284,GS,GS25미아신일점,37.6270084849096,127.025220487268
1285,GS,GS25미아아린점,37.6191219111409,127.027855310376
1286,GS,GS25미아오현,37.6137092147005,127.032799764759
1287,GS,GS25미아운정그린점,37.6322546249788,127.025372935446
1288,GS,GS25미아월드,37.6211951865011,127.022755176496
1289,GS,GS25미아위브점,37.6185504851986,127.018847158476
1290,GS,GS25미아유정점,37.617910305382,127.030938352147
1291,GS,GS25미아캐슬점,37.6174694581379,127.036585110423
1292,GS,GS25미아타운점,37.6151596749424,127.029183096151
1293,GS,GS25미아퍼스트점,37.6284181222858,127.023252202518
1294,GS,GS25미아풍림점,37.6161586801554,127.017358135333
1295,GS,GS25미아행운점,37.622818498877,127.013296834488
1296,GS,GS25미아희망점,37.6287118560643,127.024526969594
1297,GS,GS25반포1점,37.5019440738557,127.010263262306
1298,GS,GS25반포2점,37.5044881373528,127.020698222766
1299,GS,GS25반포래미안점,37.501749170248,127.012316651774
1300,GS,GS25반포사랑점,37.5054310251018,127.019181954524
1301,GS,GS25반포서래마을점,37.4972471217878,127.000712325375
1302,GS,GS25반포스타점,37.5075465015962,127.019141440148
1303,GS,GS25반포제일점,37.5087049069827,127.019788796777
1304,GS,GS25반포주흥점,37.5083654393633,127.018485203864
1305,GS,GS25반포타운점,37.5059922433965,127.02138492068
1306,GS,GS25발산1단지점,37.553565372328,126.830534237555
1307,GS,GS25발산사랑점,37.5537959527532,126.837663019273
1308,GS,GS25발산아이파크점,37.5605729719154,126.837593310628
1309,GS,GS25발산에너지점,37.5591393708828,126.841552588203
1310,GS,GS25발산파크점,37.5591532341498,126.836520966803
1311,GS,GS25발산행복점,37.5551539668497,126.838145471599
1312,GS,GS25방배E푸른점,37.4904748816288,126.99342229908
1313,GS,GS25방배고려점,37.489283451847,126.987503007754
1314,GS,GS25방배내방점,37.488016589697,126.995780734961
1315,GS,GS25방배래미안점,37.4756113350411,126.990042416976
1316,GS,GS25방배브라운점,37.4869341519122,126.994411632147
1317,GS,GS25방배서래점,37.4932607199159,126.992168003576
1318,GS,GS25방배서문점,37.4894505815885,126.983099889467
1319,GS,GS25방배아트자이점,37.4801530052328,127.002033717956
1320,GS,GS25방배아트힐점,37.4769325431469,127.004656842419
1321,GS,GS25방배역점,37.4833328224763,126.996890047992
1322,GS,GS25방배우성점,37.475007090838,126.982154749471
1323,GS,GS25방배이수점,37.4865041383713,126.982705263045
1324,GS,GS25방배제일점,37.4850872599688,126.994302659926
1325,GS,GS25방배천로점,37.4792253918593,126.984376133505
1326,GS,GS25방배카페본점,37.493995510581,126.986417101553
1327,GS,GS25방배타운점,37.4826053851241,126.983987509213
1328,GS,GS25방배푸른점,37.4813439667798,126.995142651905
1329,GS,GS25방배한성점,37.4951297114671,126.984340818634
1330,GS,GS25방배홈타운점,37.4919553643833,126.984273408708
1331,GS,GS25방송통신대본점,37.5791954862382,127.003290880975
1332,GS,GS25방이기숙사점,37.5094277150106,127.119968431705
1333,GS,GS25방이대성점,37.5090480870055,127.115943159603
1334,GS,GS25방이도곡점,37.5121991535542,127.112794583659
1335,GS,GS25방이마천로점,37.5094615027938,127.12346588233
1336,GS,GS25방이번영점,37.5100380473931,127.1249301805
1337,GS,GS25방이삼형점,37.514264657693,127.115269508655
1338,GS,GS25방이센타점,37.5122370056987,127.116862344447
1339,GS,GS25방이센트럴점,37.5102436999406,127.11724096616
1340,GS,GS25방이중앙점,37.5142331890942,127.107952307168
1341,GS,GS25방이진실점,37.5148422773387,127.109020622074
1342,GS,GS25방이파크점,37.511697617138,127.126360133157
1343,GS,GS25방이한마음점,37.5120621407918,127.121573914638
1344,GS,GS25방학ESA점,37.6662934478885,127.045847069683
1345,GS,GS25방학공원점,37.6684615457805,127.031984981165
1346,GS,GS25방학명문점,37.6674486336944,127.041097340025
1347,GS,GS25방학성원점,37.6615246022601,127.036410765043
1348,GS,GS25방학신동아점,37.6633420641888,127.028548221122
1349,GS,GS25방학우성점,37.6572641441672,127.022686737213
1350,GS,GS25방학점,37.6681143834001,127.034282319455
1351,GS,GS25방학타운,37.6688272338869,127.037835682474
1352,GS,GS25방학테라디움점,37.6657563099309,127.04363897722
1353,GS,GS25방학효성점,37.6621669447231,127.033248007437
1354,GS,GS25방화5단지점,37.5768038501964,126.810286852537
1355,GS,GS25방화가온점,37.5739459559744,126.810041890371
1356,GS,GS25방화상춘점,37.5760758390403,126.810618124332
1357,GS,GS25방화샤르망점,37.5765050441781,126.813031022103
1358,GS,GS25방화온누리점,37.5641785362621,126.807476423303
1359,GS,GS25방화제일점,37.5664908062835,126.813454709489
1360,GS,GS25방화초원로점,37.5679221772299,126.810207960638
1361,GS,GS25방화한숲점,37.5767105980316,126.817954828986
1362,GS,GS25방화행복점,37.5690624947796,126.815448317238
1363,GS,GS25배재공원점,37.5648477323774,126.973134815332
1364,GS,GS25배화여대점,37.5795440101952,126.967291871532
1365,GS,GS25버티고개역점,37.5483764768575,127.006943208627
1366,GS,GS25번동2단지점,37.6261035105171,127.044029484657
1367,GS,GS25번동교보점,37.6379253614354,127.026890682256
1368,GS,GS25번동북부점,37.6363318380465,127.02822394086
1369,GS,GS25번동사거리점,37.6358779234956,127.035251019235
1370,GS,GS25번동수송점,37.637152235603,127.032245734143
1371,GS,GS25번동예일점,37.6379343518933,127.030315468187
1372,GS,GS25번동위브점,37.6355925862765,127.031406452041
1373,GS,GS25번동주공점,37.6283231153221,127.043232709894
1374,GS,GS25번동타운점,37.6275592571472,127.037722541569
1375,GS,GS25벽산밸리점,37.4842493589397,126.878084255358
1376,GS,GS25보광그린점,37.5259703316629,127.000126138627
1377,GS,GS25보금자리점,37.4670982362638,127.102101820568
1378,GS,GS25보라매가온점,37.491233095052,126.928391659144
1379,GS,GS25보라매로점,37.5001399657337,126.918867891098
1380,GS,GS25보라매본점,37.489240499303,126.930626986618
1381,GS,GS25보라매삼성점,37.4948015028766,126.927602560192
1382,GS,GS25보라매타운점,37.4918464000834,126.925176059765
1383,GS,GS25보라매타워점,37.4909420086406,126.923271180059
1384,GS,GS25보문아이파크점,37.5853081749158,127.017647488655
1385,GS,GS25보문역점,37.5856600828793,127.019492250238
1386,GS,GS25보문크로바점,37.5821280611866,127.019173764811
1387,GS,GS25보조1점,37.5161996814031,127.075939572603
1388,GS,GS25보조3점,37.5161996814031,127.075939572603
1389,GS,GS25보조4점,37.5161996814031,127.075939572603
1390,GS,GS25보조6점,37.5161996814031,127.075939572603
1391,GS,GS25봉은사점,37.5142581260954,127.058674361192
1392,GS,GS25봉천가람점,37.4904054833329,126.942321949066
1393,GS,GS25봉천가온점,37.4845659947201,126.94741476299
1394,GS,GS25봉천근화점,37.4744769303203,126.96336690493
1395,GS,GS25봉천까치점,37.4806271136448,126.958929560288
1396,GS,GS25봉천낙성점,37.4785357798027,126.961604735187
1397,GS,GS25봉천동부점,37.4866312249968,126.951265478693
1398,GS,GS25봉천동신점,37.4888721487085,126.936188701018
1399,GS,GS25봉천래인,37.4869411568683,126.953922985901
1400,GS,GS25봉천메트로점,37.4817481992415,126.951459046892
1401,GS,GS25봉천번영점,37.4764454785134,126.955552548346
1402,GS,GS25봉천블루밍점,37.4873460900284,126.945894955554
1403,GS,GS25봉천사랑점,37.4845613537221,126.959147546939
1404,GS,GS25봉천삼두점,37.4866260388212,126.947977648688
1405,GS,GS25봉천아이원점,37.4788920252156,126.945914166085
1406,GS,GS25봉천역점,37.4825535910402,126.942759661044
1407,GS,GS25봉천우성점,37.4850822544244,126.957190071396
1408,GS,GS25봉천은천점,37.4834779516158,126.945264921874
1409,GS,GS25봉천인헌점,37.4726711744427,126.968202189231
1410,GS,GS25봉천제일점,37.4805772354693,126.947428751307
1411,GS,GS25봉천탑골점,37.4742341957731,126.960291250802
1412,GS,GS25봉천한가온점,37.4844798376769,126.952694450169
1413,GS,GS25봉천한아름점,37.4841495810369,126.941358237708
1414,GS,GS25봉천해오름점,37.4758482746579,126.968722470742
1415,GS,GS25봉천행운점,37.4814238294715,126.958538722476
1416,GS,GS25봉천현대점,37.4793533054064,126.963726990109
1417,GS,GS25봉천환영점,37.4917462810627,126.947156097534
1418,GS,GS25봉화산역점,37.6163496295774,127.092668240549
1419,GS,GS25부암대로점,37.5954358371412,126.96398222412
1420,GS,GS25북가좌대표점,37.5861262374691,126.914949528433
1421,GS,GS25북가좌센터점,37.582386078871,126.916780266431
1422,GS,GS25북가좌은가점,37.5827126552704,126.919856622613
1423,GS,GS25북가좌점,37.5807945676973,126.911700418318
1424,GS,GS25북가좌제일점,37.5766580191361,126.911465307596
1425,GS,GS25북가좌중앙점,37.5810380998739,126.918064232992
1426,GS,GS25북가좌초교점,37.5789267962244,126.907911599255
1427,GS,GS25북가좌타운점,37.5835121690382,126.911373637869
1428,GS,GS25북가좌태양점,37.5789878265035,126.910889485343
1429,GS,GS25북가좌한양점,37.5806583359404,126.915137906035
1430,GS,GS25북아현로점,37.5648460604972,126.951738516938
1431,GS,GS25북창점,37.5621982787179,126.977524799094
1432,GS,GS25북창중앙점,37.5637650596466,126.977253587649
1433,GS,GS25북한산더샵점,37.594570187466,126.941167410528
1434,GS,GS25북한산로점,37.6523971063441,126.938066250642
1435,GS,GS25북한산우이점,37.6610535787602,127.013254124455
1436,GS,GS25불광래미안점,37.6118522667451,126.938874239837
1437,GS,GS25불광메트로점,37.6091830895162,126.931497200266
1438,GS,GS25불광본점,37.614319461734,126.932146806244
1439,GS,GS25불광송원점,37.6259005746136,126.920593494499
1440,GS,GS25불광역점,37.6123341513595,126.928663502355
1441,GS,GS25불광천점,37.5954103308604,126.915705442646
1442,GS,GS25불광타운점,37.6216467377358,126.926131661635
1443,GS,GS25불광행복점,37.6260116200119,126.92394250646
1444,GS,GS25불광홈타운점,37.6118100283626,126.932776992463
1445,GS,GS25불광힐스테이트점,37.616343199117,126.925757582129
1446,GS,GS25사가정미소점,37.5803127229845,127.089129981009
1447,GS,GS25사가정스타점,37.5818287896898,127.088096340006
1448,GS,GS25사근본점,37.561109485208,127.046140533696
1449,GS,GS25사근중앙점,37.5609958873369,127.048127142745
1450,GS,GS25사당광성점,37.4827717188977,126.976947904861
1451,GS,GS25사당교보점,37.4815743237531,126.981283855237
1452,GS,GS25사당까치점,37.4808642217393,126.972069692405
1453,GS,GS25사당남부점,37.4768743718646,126.977094087349
1454,GS,GS25사당남사점,37.4828561132123,126.980811268123
1455,GS,GS25사당녹천점,37.4850485206963,126.979118997774
1456,GS,GS25사당드림점,37.4785201833116,126.979190796842
1457,GS,GS25사당래미안점,37.4901809468453,126.970700845414
1458,GS,GS25사당문화점,37.4849352560532,126.969895596347
1459,GS,GS25사당바라크점,37.4869377076885,126.966092364376
1460,GS,GS25사당본점,37.480485706402,126.975734453627
1461,GS,GS25사당센시티점,37.4868151012881,126.968108453224
1462,GS,GS25사당수석점,37.4763646501219,126.972363837707
1463,GS,GS25사당시티점,37.4774192066487,126.980583833859
1464,GS,GS25사당신동아점,37.4884591006003,126.979599283845
1465,GS,GS25사당역점,37.4772086115373,126.979871074889
1466,GS,GS25사당우성,37.4874066468746,126.980209359972
1467,GS,GS25사당위브점,37.4856750745199,126.972100012837
1468,GS,GS25사당이수역점,37.4881601088174,126.981564778638
1469,GS,GS25사당이화점,37.4911178193003,126.981389462052
1470,GS,GS25사당자이점,37.4894955853725,126.962819305383
1471,GS,GS25사당재백점,37.4926126702149,126.978663334384
1472,GS,GS25사당점,37.4878428023473,126.975738971463
1473,GS,GS25사당한빛점,37.483168853156,126.97377757447
1474,GS,GS25사당한얼점,37.476394444039,126.977775497469
1475,GS,GS25사보이호텔점,37.5617791431214,126.98425410318
1476,GS,GS25산천리버힐점,37.5344326622037,126.950182625895
1477,GS,GS25삼각산SK점,37.6174420891018,127.015091955885
1478,GS,GS25삼각산선경점,37.6194279953516,127.015489369593
1479,GS,GS25삼각지점,37.5316532378243,126.971637133834
1480,GS,GS25삼선센터점,37.5906175488784,127.014284327263
1481,GS,GS25삼선푸르지오점,37.5855410166354,127.013337186792
1482,GS,GS25삼성RND점,37.4658268175581,127.022406869541
1483,GS,GS25삼성그린점,37.5107775334633,127.051559539697
1484,GS,GS25삼성메디슨점,37.5072603347114,127.065783361092
1485,GS,GS25삼성본점,37.5132660211586,127.052571999117
1486,GS,GS25삼성봉은점,37.5126664423617,127.050203308218
1487,GS,GS25삼성산주공점,37.4613713714791,126.925454766956
1488,GS,GS25삼성선릉점,37.5077461365963,127.05449627869
1489,GS,GS25삼성센트럴점,37.5146609987598,127.050616257838
1490,GS,GS25삼성승리점,37.5063963316149,127.050037829548
1491,GS,GS25삼성언주점,37.5137784738537,127.043346395845
1492,GS,GS25삼성역점,37.5105414111331,127.062845044941
1493,GS,GS25삼성영진점,37.5102101149959,127.057718848253
1494,GS,GS25삼성으뜸점,37.5124549960864,127.043815595852
1495,GS,GS25삼성제일점,37.5121050506025,127.055005153058
1496,GS,GS25삼성중앙점,37.5113705151838,127.053116862173
1497,GS,GS25삼성진우점,37.5137130076919,127.064896470955
1498,GS,GS25삼성캐슬점,37.515189743545,127.043516993987
1499,GS,GS25삼성터미널점,37.5086970508885,127.056804265604
1500,GS,GS25삼성한울점,37.5153090552164,127.048554650867
1501,GS,GS25삼양사거리역,37.6217553549162,127.020142120687
1502,GS,GS25삼양역점,37.626734560931,127.017966762994
1503,GS,GS25삼육병원점,37.5895365056599,127.062381285993
1504,GS,GS25삼전공원점,37.5028829581684,127.092107902963
1505,GS,GS25삼전나루점,37.5065411313383,127.091408918722
1506,GS,GS25삼전배명점,37.5044277660581,127.0969075703
1507,GS,GS25삼전백제점,37.5032280508794,127.095502178266
1508,GS,GS25삼전중앙점,37.5018353674052,127.088442084561
1509,GS,GS25삼전프라자점,37.5049876593187,127.089947393375
1510,GS,GS25삼전학교점,37.4993206375189,127.090963933759
1511,GS,GS25삼전희망점,37.5041830137461,127.092804926725
1512,GS,GS25삼청제일점,37.5850327210855,126.982217620358
1513,GS,GS25상계1단지점,37.6468005039827,127.059592952406
1514,GS,GS25상계2단지점,37.6497007647903,127.061359263286
1515,GS,GS25상계4단지점,37.6504328878085,127.062759447938
1516,GS,GS25상계6단지점,37.6542241559339,127.06697746423
1517,GS,GS25상계9단지점,37.6614238754662,127.059282318121
1518,GS,GS25상계계상점,37.6629750616505,127.066764093402
1519,GS,GS25상계대박점,37.6641842313888,127.069937286633
1520,GS,GS25상계동일점,37.666951887469,127.054522365234
1521,GS,GS25상계반디점,37.6672529795785,127.066814509151
1522,GS,GS25상계보람점,37.6648233542549,127.065441493669
1523,GS,GS25상계수락점,37.6780723744073,127.054205727679
1524,GS,GS25상계역점,37.6631826027378,127.07350701962
1525,GS,GS25상계우리점,37.6665914375308,127.069690193147
1526,GS,GS25상계으뜸점,37.6550154176325,127.070951891067
1527,GS,GS25상계은빛점,37.680683414922,127.053802126849
1528,GS,GS25상계정원점,37.6666919810414,127.079126011496
1529,GS,GS25상계제일점,37.6698572328193,127.058745641021
1530,GS,GS25상계주공점,37.6530654591862,127.058210452271
1531,GS,GS25상계초교점,37.6582413010088,127.066132123833
1532,GS,GS25상계크로바점,37.6502140435364,127.056887403698
1533,GS,GS25상계타운점,37.6719904738513,127.051846228306
1534,GS,GS25상계하이츠점,37.6556739550819,127.068341389757
1535,GS,GS25상계행복점,37.6573648510577,127.070144059236
1536,GS,GS25상계현대점,37.6736636858373,127.052854870816
1537,GS,GS25상도건영점,37.5076305303451,126.949543551123
1538,GS,GS25상도골드점,37.4962075451835,126.94368534983
1539,GS,GS25상도래미안점,37.4976016491349,126.953121329039
1540,GS,GS25상도맨션점,37.4996319788881,126.940338508786
1541,GS,GS25상도모아점,37.5035510326435,126.95014117613
1542,GS,GS25상도미래점,37.4933264090929,126.954600141685
1543,GS,GS25상도성대점,37.497532337413,126.935322671699
1544,GS,GS25상도소망점,37.5026140179586,126.948740230828
1545,GS,GS25상도스위트점,37.5016336774919,126.932988872131
1546,GS,GS25상도스카이점,37.4959001367808,126.936266968888
1547,GS,GS25상도아람점,37.4955605230153,126.933605172762
1548,GS,GS25상도엠코점,37.4947527141503,126.948270774161
1549,GS,GS25상도역점,37.5016338061861,126.949349110112
1550,GS,GS25상도예빈점,37.5035785977617,126.937272416513
1551,GS,GS25상도장안점,37.4997398086236,126.951294053856
1552,GS,GS25상도제일점,37.5072904716806,126.950995539398
1553,GS,GS25상도초교점,37.501152825953,126.936775939233
1554,GS,GS25상도타운점,37.5073798177224,126.951569354161
1555,GS,GS25상도트레지움점,37.5043182643342,126.942466980966
1556,GS,GS25상도행운점,37.4978218926737,126.931749346706
1557,GS,GS25상명대점,37.6016620213663,126.9557028345
1558,GS,GS25상명사랑점,37.6001549672013,126.958520598819
1559,GS,GS25상봉뉴월드점,37.5930806702101,127.0747508051
1560,GS,GS25상봉대광점,37.5932953307095,127.081490393249
1561,GS,GS25상봉동부점,37.5932972740428,127.07670832638
1562,GS,GS25상봉동일로점,37.5929333572785,127.078769759276
1563,GS,GS25상봉봉우점,37.5937233506659,127.090453114645
1564,GS,GS25상봉사랑점,37.5944861907938,127.07934582413
1565,GS,GS25상봉센터점,37.5934514770327,127.092025901772
1566,GS,GS25상봉송림점,37.5993659587079,127.095186801431
1567,GS,GS25상봉써너스점,37.5975232054583,127.093668889688
1568,GS,GS25상봉우정점,37.5996844839875,127.0883164656
1569,GS,GS25상봉주한점,37.5942991623857,127.086256409544
1570,GS,GS25상봉중앙본점,37.6023749634259,127.089826022724
1571,GS,GS25상봉중화점,37.600894225845,127.085278250293
1572,GS,GS25상봉하나점,37.5974524780309,127.091369638781
1573,GS,GS25상봉한국점,37.5964444267735,127.088802152625
1574,GS,GS25상수강변점,37.5452784971737,126.926324199452
1575,GS,GS25상수로즈점,37.5492542889396,126.922867200971
1576,GS,GS25상수사랑점,37.5474800624144,126.924289882283
1577,GS,GS25상수역점,37.5485560282385,126.923441090646
1578,GS,GS25상수행복점,37.5487461619761,126.921418896132
1579,GS,GS25상수홍대점,37.5464061713463,126.922773836783
1580,GS,GS25상암1단지점,37.5747581541862,126.893339869101
1581,GS,GS25상암7단지점,37.5827563946262,126.882098813336
1582,GS,GS25상암8단지점,37.5780610839874,126.882677462253
1583,GS,GS25상암9단지점,37.584799731744,126.878170672181
1584,GS,GS25상암누리꿈점,37.5794419093126,126.890322604776
1585,GS,GS25상암사보이점,37.581324224744,126.888548408154
1586,GS,GS25상암제일점,37.5763243701166,126.897530405016
1587,GS,GS25상암조약돌점,37.5759766289569,126.896238200779
1588,GS,GS25상암중앙점,37.577109695587,126.891403860718
1589,GS,GS25상암타운점,37.5773505402168,126.895914674791
1590,GS,GS25상일동아점,37.5458775747929,127.167851121872
1591,GS,GS25상일세종점,37.5507989598659,127.174104292142
1592,GS,GS25새절중앙점,37.5918207084887,126.912876517343
1593,GS,GS25샤로수길점,37.4783319296238,126.957034286047
1594,GS,GS25서강대후문,37.5499377848817,126.943954116886
1595,GS,GS25서강로점,37.546262259436,126.946101240493
1596,GS,GS25서강은혜점,37.550029101028,126.936062476781
1597,GS,GS25서강자이점,37.5452476858632,126.932194522958
1598,GS,GS25서교라움점,37.5537230969564,126.916307973594
1599,GS,GS25서교리치점,37.5550606303107,126.911372485827
1600,GS,GS25서교명품점,37.5529631676677,126.917034579851
1601,GS,GS25서교미리내점,37.5563064529922,126.912114001779
1602,GS,GS25서교본점,37.5565719630348,126.918762270134
1603,GS,GS25서교사랑점,37.5539789644192,126.925855255027
1604,GS,GS25서교이삭길점,37.5539579269803,126.917502910718
1605,GS,GS25서교임오점,37.5585650805419,126.917494436239
1606,GS,GS25서교튼튼점,37.5539730616752,126.913718113018
1607,GS,GS25서교호호점,37.5571452184228,126.91460673432
1608,GS,GS25서대문고창점,37.5939598044357,126.947557212978
1609,GS,GS25서대문디오빌점,37.564134783899,126.964928484505
1610,GS,GS25서대문센트레빌점,37.5663824893873,126.959810568373
1611,GS,GS25서대문송원점,37.5802967580284,126.93321900859
1612,GS,GS25서대문연희점,37.5747145556151,126.926829411599
1613,GS,GS25서대문점,37.5661512162168,126.965860900154
1614,GS,GS25서대문창천점,37.5587151297654,126.927569513949
1615,GS,GS25서대문천연점,37.5688421663579,126.961030945525
1616,GS,GS25서대문홍은점,37.5800840364942,126.928012415836
1617,GS,GS25서래제일점,37.4989419676907,126.996948319625
1618,GS,GS25서부이촌점,37.5275419640713,126.954837352594
1619,GS,GS25서빙고로점,37.5219340636764,126.996656658038
1620,GS,GS25서서울삼성점,37.5565789226072,126.959278026157
1621,GS,GS25서소문점,37.5630615400711,126.97327976746
1622,GS,GS25서울교대점,37.4882555354808,127.01717358841
1623,GS,GS25서울대관악사점,37.468038057989,126.959294337648
1624,GS,GS25서울대병원점,37.5804523853297,126.997196437908
1625,GS,GS25서울대역점,37.4779373944062,126.952601346066
1626,GS,GS25서울대이편한점,37.478968692546,126.941910165105
1627,GS,GS25서울대제일점,37.4744395745586,126.953254390186
1628,GS,GS25서울로봇고점,37.4810628141645,127.083252401714
1629,GS,GS25서울산업대점,37.6279118416065,127.077654342837
1630,GS,GS25서울숲IT점,37.5474049437892,127.050343491959
1631,GS,GS25서울숲M타워점,37.5440906795504,127.046458422099
1632,GS,GS25서울숲드림점,37.5406187104947,127.05613180378
1633,GS,GS25서울숲디타워점,37.5441547484979,127.043357753557
1634,GS,GS25서울숲푸르지오점,37.5468826236179,127.024072726848
1635,GS,GS25서울스퀘어점,37.555503632236,126.973751343837
1636,GS,GS25서울여대점,37.6287826577056,127.088991508939
1637,GS,GS25서울역점,37.5540501787837,126.972330875495
1638,GS,GS25서울월드컵경기장10점,37.5682884450841,126.897273034482
1639,GS,GS25서울월드컵경기장11점,37.5682884450841,126.897273034482
1640,GS,GS25서울월드컵경기장12점,37.5682884450841,126.897273034482
1641,GS,GS25서울월드컵경기장13점,37.5682884450841,126.897273034482
1642,GS,GS25서울월드컵경기장14점,37.5682884450841,126.897273034482
1643,GS,GS25서울월드컵경기장15점,37.5682884450841,126.897273034482
1644,GS,GS25서울월드컵경기장16점,37.5682884450841,126.897273034482
1645,GS,GS25서울월드컵경기장17점,37.5682884450841,126.897273034482
1646,GS,GS25서울월드컵경기장18점,37.5682884450841,126.897273034482
1647,GS,GS25서울월드컵경기장19점,37.5682884450841,126.897273034482
1648,GS,GS25서울월드컵경기장20점,37.5682884450841,126.897273034482
1649,GS,GS25서울월드컵경기장21점,37.5682884450841,126.897273034482
1650,GS,GS25서울월드컵경기장22점,37.5682884450841,126.897273034482
1651,GS,GS25서울월드컵경기장23점,37.5682884450841,126.897273034482
1652,GS,GS25서울월드컵경기장2점,37.5682884450841,126.897273034482
1653,GS,GS25서울월드컵경기장3점,37.5682884450841,126.897273034482
1654,GS,GS25서울월드컵경기장4점,37.5682884450841,126.897273034482
1655,GS,GS25서울월드컵경기장5점,37.5682884450841,126.897273034482
1656,GS,GS25서울월드컵경기장6점,37.5682884450841,126.897273034482
1657,GS,GS25서울월드컵경기장7점,37.5682884450841,126.897273034482
1658,GS,GS25서울월드컵경기장8점,37.5682884450841,126.897273034482
1659,GS,GS25서울월드컵경기장9점,37.5682884450841,126.897273034482
